"﻿VIODESCRIPTION",LOCATIONDESC1,ISSUEDATE,ISSUETIME,ObjectId,lat,lon
PARKING VEHICLE ON UNTRAVELLED PORTION OF HIGHWAY,7470 CATALPA RD,1/16/2020,9:50,7014,43.7217002684116,-79.64548439486603
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR4065 BRICKSTONE MEWS,1/16/2020,8:04,7015,43.586561,-79.6483722
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,5040 FALLINGBROOK DR,1/16/2020,13:37,7016,43.5835015,-79.679321
PARKING VEHICLE LONGER THAN FIVE HOURS,OPP 905 THIRD ST,1/16/2020,14:31,7017,43.576109375,-79.56395062499999
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,9:51,7018,43.5927596,-79.64343657271567
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,OPP 4141 LIVING ARTS DR,1/16/2020,16:13,7019,43.58963655,-79.64594393462504
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR4065 BRICKSTONE MEWS,1/16/2020,8:05,7020,43.586561,-79.6483722
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,5099 CREEKBANK RD,1/16/2020,13:46,7021,43.6486636,-79.6212152
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,9:51,7022,43.5927596,-79.64343657271567
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,OPP 4141 LIVING ARTS DR,1/16/2020,16:15,7023,43.58963655,-79.64594393462504
PARKING VEHICLE LONGER THAN FIVE HOURS,NR3048 VICTORY CR,1/16/2020,14:32,7024,43.7090363,-79.6404683
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,515 NORTH SERVICE RD,1/16/2020,8:07,7025,43.58008395,-79.58841520361807
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6900 AIRPORT RD,1/16/2020,13:53,7026,43.7012845,-79.6389232
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,9:52,7027,43.5927596,-79.64343657271567
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,OPP 4141 LIVING ARTS DR,1/16/2020,16:16,7028,43.58963655,-79.64594393462504
PARKING VEHICLE LONGER THAN FIVE HOURS,NR3048 VICTORY CR,1/16/2020,14:32,7029,43.7090363,-79.6404683
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,OPP380 PRINCESS ROYAL DR,1/16/2020,8:10,7030,43.5872044,-79.6471862
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1970 FOWLER DR,1/16/2020,13:54,7031,43.52896595,-79.65046720000001
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,435 HENSALL CIR,1/16/2020,9:53,7032,43.5894753,-79.6068122
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,OPP 330 PRINCESS ROYAL DR,1/16/2020,16:21,7033,43.58764,-79.6466517
PARKING VEHICLE LONGER THAN FIVE HOURS,OPP 905 THIRD ST,1/16/2020,14:32,7034,43.576109375,-79.56395062499999
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,OPP380 PRINCESS ROYAL DR,1/16/2020,8:12,7035,43.5872044,-79.6471862
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6900 AIRPORT RD,1/16/2020,13:55,7036,43.7012845,-79.6389232
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,9:54,7037,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3359 MISSISSAUGA RD,1/16/2020,16:23,7038,43.5476,-79.6667849
PARKING VEHICLE LONGER THAN FIVE HOURS,OPP 905 THIRD ST,1/16/2020,14:32,7039,43.576109375,-79.56395062499999
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,NR350 PRINCESS ROYAL DR,1/16/2020,8:14,7040,43.5879256,-79.6466431
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1970 FOWLER DR,1/16/2020,13:55,7041,43.52896595,-79.65046720000001
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,9:55,7042,43.5927596,-79.64343657271567
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,OPP 380 PRINCESS ROYAL DR,1/16/2020,16:25,7043,43.5872044,-79.6471862
PARKING VEHICLE LONGER THAN FIVE HOURS,NR3056 VICTORY CR,1/16/2020,14:35,7044,43.7090363,-79.6404683
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,OPP330 PRINCESS ROYAL DR,1/16/2020,8:16,7045,43.58764,-79.6466517
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1970 FOWLER DR,1/16/2020,13:57,7046,43.52896595,-79.65046720000001
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:00,7047,43.5927596,-79.64343657271567
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4076 CONFEDERATION PKWY,1/16/2020,16:29,7048,43.5864236,-79.6472679
PARKING VEHICLE LONGER THAN FIVE HOURS,OPP 944 THIRD ST,1/16/2020,14:35,7049,43.57678212857143,-79.56290201428571
PARKING HEAVY VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,OPP5970 CHEDWORTH WAY,1/16/2020,8:18,7050,43.6184313,-79.6870198
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6900 AIRPORT RD,1/16/2020,13:58,7051,43.7012845,-79.6389232
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:02,7052,43.5927596,-79.64343657271567
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 515 CURRAN PL,1/16/2020,16:33,7053,43.58611,-79.646422
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,NR 4011 BRICKSTONE MEWS,1/16/2020,16:42,7054,43.5854498,-79.6469177
PARKING ON A DESIGNATED FIRE ROUTE,1146 WESTPORT CRES,1/16/2020,16:46,7055,43.6523171,-79.6589247
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 4065 BRICKSTONE MEWS,1/16/2020,16:46,7056,43.5858336,-79.6470617
PARKING ON A DESIGNATED FIRE ROUTE,1146 WESTPORT CRES,1/16/2020,16:47,7057,43.6523171,-79.6589247
PARKING ON A DESIGNATED FIRE ROUTE,1146 WESTPORT CRES,1/16/2020,16:49,7058,43.6523171,-79.6589247
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR1290 UNDERWOOD DR,1/16/2020,16:50,7059,43.6282263,-79.6142443
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR4394 SHELBY CRES,1/16/2020,17:05,7060,43.615678,-79.6208349
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 90 BURNHAMTHORPE RD W,1/16/2020,17:06,7061,43.5913021,-79.6367678
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 90 BURNHAMTHORPE RD W,1/16/2020,17:07,7062,43.5913021,-79.6367678
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 90 BURNHAMTHORPE RD W,1/16/2020,17:09,7063,43.5913021,-79.6367678
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 90 BURNHAMTHORPE RD W,1/16/2020,17:10,7064,43.5913021,-79.6367678
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 90 BURNHAMTHORPE RD W,1/16/2020,17:11,7065,43.5913021,-79.6367678
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3880 DUKE OF YORK BLVD,1/16/2020,17:12,7066,43.5870871,-79.6404503
PARKING ON A DESIGNATED FIRE ROUTE,1820 SHAWSON DR,1/16/2020,17:14,7067,43.6564054,-79.6388647
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 90 BURNHAMTHORPE RD W,1/16/2020,17:17,7068,43.5913021,-79.6367678
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,NR 90 BURNHAMTHORPE RD W,1/16/2020,17:19,7069,43.5913021,-79.6367678
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR90 ABSOLUTE AVE,1/16/2020,17:28,7070,43.5957735,-79.6338079
PARKING HEAVY VEHICLE ON PRIVATE PROPERTY WITHOUT OWNER?S CONSENT,1530 AIMCO BLVD,1/16/2020,17:28,7071,43.6392308,-79.62254415
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR90 ABSOLUTE AVE,1/16/2020,17:29,7072,43.5957735,-79.6338079
PARKING ON A DESIGNATED FIRE ROUTE,NR50-90 ABSOLUTE AVE,1/16/2020,17:32,7073,43.5957735,-79.6338079
PARKING ON A DESIGNATED FIRE ROUTE,NR50-90 ABSOLUTE AVE,1/16/2020,17:34,7074,43.5957735,-79.6338079
PARKING HEAVY VEHICLE ON PRIVATE PROPERTY WITHOUT OWNER?S CONSENT,1530 AIMCO BLVD,1/16/2020,17:34,7075,43.6392308,-79.62254415
PARKING ON A DESIGNATED FIRE ROUTE,NR50-90 ABSOLUTE AVE,1/16/2020,17:35,7076,43.5957735,-79.6338079
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR50-90 ABSOLUTE AVE,1/16/2020,17:38,7077,43.5957735,-79.6338079
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,340 MATHESON BLVD E,1/16/2020,17:57,7078,43.62432175,-79.6598237428397
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,340 MATHESON BLVD E,1/16/2020,17:58,7079,43.62432175,-79.6598237428397
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,ELIZABETH ST S,1/16/2020,19:15,7080,,
PARKING VEHICLE FACING WRONG DIRECTION,NR 230 WILDGRASS RD,1/16/2020,19:16,7081,43.57552084442058,-79.63017675195667
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 71 LAKESHORE RD E,1/16/2020,19:19,7082,43.5525509,-79.5843671
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR71 LAKESHORE RD E,1/16/2020,19:19,7083,43.5599249,-79.5767779
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6900 AIRPORT RD,1/16/2020,13:59,7084,43.7012845,-79.6389232
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:04,7085,43.5927596,-79.64343657271567
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR1034 FOURTH ST,1/16/2020,14:38,7086,43.5785405,-79.563531
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,8:24,7087,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,33 QUEENSWAY W,1/16/2020,14:00,7088,43.57353105,-79.60878140521606
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:05,7089,43.5927596,-79.64343657271567
PARKING VEHICLE LONGER THAN FIVE HOURS,NR3174 VICTORY CR,1/16/2020,14:39,7090,43.7090363,-79.6404683
PARKING VEHICLE LONGER THAN FIVE HOURS,NR3251 VICTORY CR,1/16/2020,14:40,7091,43.7090363,-79.6404683
PARKING VEHICLE LONGER THAN FIVE HOURS,OPP 1245 GREAVES AVE,1/16/2020,14:41,7092,43.5723203,-79.5651842
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1110 CAVEN ST,1/16/2020,14:41,7093,43.5697699,-79.5707234272648
PARKING VEHICLE LONGER THAN FIVE HOURS,OPP 1245 GREAVES AVE,1/16/2020,14:42,7094,43.5723203,-79.5651842
PARKING VEHICLE LONGER THAN FIVE HOURS,NR3348 VICTORY CR,1/16/2020,14:42,7095,43.7090363,-79.6404683
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1110 CAVEN ST,1/16/2020,14:43,7096,43.5697699,-79.5707234272648
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3939 DUKE OF YORK BLVD,1/16/2020,14:44,7097,43.5877871,-79.6406078
STOPPING VEHICLE IN A SCHOOL ZONE,NR1198 ALEXANDRA AVE,1/16/2020,14:47,7098,43.5769616,-79.5639386
PARKING VEHICLE ON PROPERTY OWNED OR OCCUPIED BY THE CITY WITHOUT CONSENT OF THE,1695 DUNDAS ST W,1/16/2020,14:53,7099,43.5540487,-79.6465982
PARKING VEHICLE IN PROHIBITED AREA,NR 12 MILL ST,1/16/2020,14:53,7100,43.58113625,-79.71188787318953
PARKING VEHICLE LONGER THAN FIVE HOURS,OPP 539 BOISMERE CRT,1/16/2020,14:54,7101,43.58313029453577,-79.59027300758056
PARKING VEHICLE LONGER THAN FIVE HOURS,NR 572 BOISMERE CRT,1/16/2020,14:56,7102,43.5836007337077,-79.58954480394378
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,15 FAIRVIEW RD,1/16/2020,15:04,7103,43.5874883,-79.6268291
PARKING VEHICLE IN SCHOOL ZONE,OPP53 ELMWOOD AVE N,1/16/2020,15:21,7104,43.559067991666666,-79.58287382500001
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6300 VISCOUNT RD,1/16/2020,15:22,7105,43.6916112,-79.6193451
PARKING VEHICLE IN PROHIBITED AREA,NR 3791 SPICEWOOD WAY,1/16/2020,15:22,7106,43.56609222820513,-79.76475874615384
PARKING VEHICLE IN PROHIBITED AREA,NR 3791 SPICEWOOD WAY,1/16/2020,15:23,7107,43.56609222820513,-79.76475874615384
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3280 SOUTH MILLWAY,1/16/2020,15:30,7108,43.5431036,-79.674682
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4070 CONFEDERATION PKWY,1/16/2020,15:31,7109,43.58649647826087,-79.64688165217392
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,3330 SOUTH MILLWAY,1/16/2020,15:35,7110,43.5424532,-79.6755445
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4011 BRICKSTONE MEWS,1/16/2020,15:39,7111,43.5854498,-79.6469177
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4011 BRICKSTONE MEWS,1/16/2020,15:40,7112,43.5854498,-79.6469177
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 521 CURRAN PL,1/16/2020,15:43,7113,43.5855334,-79.6473131
STOPPING VEHICLE IN A PROHIBITED AREA,NR 510 CURRAN PL,1/16/2020,15:48,7114,43.585986,-79.646242
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE NOT WITHIN TH,NR 4065 BRICKSTONE MEWS,1/16/2020,15:51,7115,43.5858336,-79.6470617
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2155 LEANNE BLVD,1/16/2020,15:53,7116,43.526006,-79.653233
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 224 QUEEN ST S,1/16/2020,15:54,7117,43.5806627,-79.7125883
PARKING A VEHICLE IN A PARKING SPACE GOVERNED BY A PARKING MACHINE WITHOUT CLEAR,NR 4099 BRICKSTONE MEWS,1/16/2020,15:54,7118,43.5864745,-79.6479482
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:06,7119,43.5927596,-79.64343657271567
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,OPP 2228 FLORIAN RD,1/16/2020,8:25,7120,43.57894293019833,-79.59798177212873
PARKING ON A DESIGNATED FIRE ROUTE,50-90 ABSOLUTE AVE,1/16/2020,10:07,7121,43.5957735,-79.6338079
PARKING VEHICLE WITHIN 3 METRES OF A FIRE HYDRANT,OPP 175 RUTLEDGE RD,1/16/2020,8:27,7122,43.5813535,-79.717764
PARKING ON A DESIGNATED FIRE ROUTE,NR 60 ABSOLUTE AVE,1/16/2020,10:08,7123,43.5944133,-79.6351262
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,7170 DARCEL AVE,1/16/2020,8:33,7124,43.7199835,-79.6331076
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:09,7125,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,7230 DARCEL AVE,1/16/2020,8:37,7126,43.720481,-79.6343292
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:12,7127,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:13,7128,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:14,7129,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,50-60 ABSOLUTE AVE,1/16/2020,10:18,7130,43.5957735,-79.6338079
PARKING ON A DESIGNATED FIRE ROUTE,NR 70 ABSOLUTE AVE,1/16/2020,10:23,7131,43.5949509,-79.6343208
PARKING HEAVY VEHICLE IN PROHIBITED AREA,3565 NASHUA DR,1/16/2020,10:27,7132,43.7149765,-79.6264809
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:29,7133,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,5 ANN ST,1/16/2020,10:30,7134,43.5551011,-79.58238870325809
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:30,7135,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:31,7136,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:32,7137,43.5927596,-79.64343657271567
PARKING ON A DESIGNATED FIRE ROUTE,NR 90 ABSOLUTE AVE,1/16/2020,10:34,7138,43.5954754,-79.6338121
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:35,7139,43.5927596,-79.64343657271567
PARKING HEAVY VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR1 PORT ST,1/16/2020,10:37,7140,43.5560546,-79.5870828
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:39,7141,43.5927596,-79.64343657271567
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,HELENE ST N,1/16/2020,10:42,7142,,
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:42,7143,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,10:45,7144,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2585-2605 SKYMARK AVE,1/16/2020,10:46,7145,,
STOPPING VEHICLE ON SIDEWALK,NR 3335 BOBWHITE MEWS,1/16/2020,10:47,7146,43.56901185644952,-79.76256871183271
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2585-2605 SKYMARK AVE,1/16/2020,10:48,7147,,
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,NR 3481 NUTCRACKER DR,1/16/2020,10:50,7148,43.56724200174749,-79.76358420262265
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2585-2605 SKYMARK AVE,1/16/2020,10:51,7149,,
PARKING VEHICLE LONGER THAN FIVE HOURS,OPP 1536 EVENSIDE CRES,1/16/2020,14:00,7150,43.58909479554666,-79.70096246454641
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,8:40,7151,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1970 FOWLER DR,1/16/2020,14:00,7152,43.52896595,-79.65046720000001
PARKING VEHICLE IN PROHIBITED AREA,NR1059 STAINTON DR,1/16/2020,8:40,7153,43.5594473,-79.6434961
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,33 QUEENSWAY W,1/16/2020,14:01,7154,43.57353105,-79.60878140521606
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,7280 DARCEL AVE,1/16/2020,8:40,7155,43.7231181,-79.6373026
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6900 AIRPORT RD,1/16/2020,14:02,7156,43.7012845,-79.6389232
PARKING VEHICLE ON UNTRAVELLED PORTION OF HIGHWAY,NR 5527 MILLBROOK LANE,1/16/2020,8:41,7157,43.5866522,-79.7006175
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,33 QUEENSWAY W,1/16/2020,14:02,7158,43.57353105,-79.60878140521606
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,8:42,7159,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,33 QUEENSWAY W,1/16/2020,14:03,7160,43.57353105,-79.60878140521606
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,8:44,7161,43.5927596,-79.64343657271567
PARKING ON A DESIGNATED FIRE ROUTE,3071 TREADWELLS DR,1/16/2020,14:04,7162,43.61735742857143,-79.57782485714286
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,100 CITY CENTRE DR,1/16/2020,8:46,7163,43.5927596,-79.64343657271567
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,33 QUEENSWAY W,1/16/2020,14:04,7164,43.57353105,-79.60878140521606
PARKING ON A DESIGNATED FIRE ROUTE,2640 THOMAS ST,1/16/2020,8:57,7165,43.566585399999994,-79.725426931422
PARKING VEHICLE FACING WRONG DIRECTION,NR 230 WILDGRASS RD,1/16/2020,14:04,7166,43.57552084442058,-79.63017675195667
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6900 AIRPORT RD,1/16/2020,14:04,7167,43.7012845,-79.6389232
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,33 QUEENSWAY W,1/16/2020,14:05,7168,43.57353105,-79.60878140521606
PARKING VEHICLE FACING WRONG DIRECTION,NR 230 WILDGRASS RD,1/16/2020,14:05,7169,43.57552084442058,-79.63017675195667
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2600 SKYMARK AVE,1/16/2020,14:06,7170,43.6576843,-79.59839961816397
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,33 QUEENSWAY W,1/16/2020,14:06,7171,43.57353105,-79.60878140521606
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6900 AIRPORT RD,1/16/2020,14:06,7172,43.7012845,-79.6389232
PARKING ON A DESIGNATED FIRE ROUTE,NR 60 ABSOLUTE AVE,1/16/2020,14:07,7173,43.5944133,-79.6351262
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6900 AIRPORT RD,1/16/2020,14:09,7174,43.7012845,-79.6389232
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2600 SKYMARK AVE,1/16/2020,14:10,7175,43.6576843,-79.59839961816397
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6900 AIRPORT RD,1/16/2020,14:11,7176,43.7012845,-79.6389232
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2600 SKYMARK AVE,1/16/2020,14:13,7177,43.6576843,-79.59839961816397
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6900 AIRPORT RD,1/16/2020,14:13,7178,43.7012845,-79.6389232
PARKING VEHICLE ON HIGHWAY WHICH IS IMMOBILE OR UNLICENSED,MARCOVE RD,1/16/2020,14:13,7179,43.5530255,-79.7526909
PARKING ON A DESIGNATED FIRE ROUTE,7230 DARCEL AVE,1/16/2020,14:15,7180,43.720481,-79.6343292
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,2600 SKYMARK AVE,1/16/2020,14:17,7181,43.6576843,-79.59839961816397
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,6900 AIRPORT RD,1/16/2020,14:18,7182,43.7012845,-79.6389232
PARKING VEHICLE IN PROHIBITED AREA,NR7229 DARCEL AVE,1/16/2020,14:19,7183,43.7236974,-79.6249033
PARKING VEHICLE ON PRIVATE PROPERTY WITHOUT OWNERS CONSENT,1201 WALDEN CIR,1/16/2020,14:20,7184,43.514126,-79.627663
